DATE,AAPL,AMZN,BA,DWDP,JNJ,JPM,NEE,PG,SPG,VZ,XOM
9/19/2017,158.5512708,978.23999,252.558877,69.37409624,134.1047882,93.32545923,146.9420091,93.03822678,157.5751945,48.41120465,78.84656616
9/20/2017,157.0527837,974.809998,254.0633407,69.76000337,132.6233788,94.24527404,146.6262692,93.25493629,156.8040081,48.49913378,79.11138305
9/21/2017,154.6115605,971.700012,254.360258,69.75999663,132.1592464,94.32438928,145.8566961,93.08748612,157.2628216,48.30373263,78.98387542
9/22/2017,151.1084903,965.609985,256.6466187,69.49283993,130.7469735,93.93866242,145.2942914,91.60990102,156.3842652,48.9290251,78.75829113
9/25/2017,150.6718311,949.419983,254.3404832,69.64125813,130.1247888,93.83975863,145.3436183,91.69855559,158.2390015,49.16350728,79.44485307
9/26/2017,152.7458811,948.630005,253.8554946,69.74021397,130.3025615,92.99907493,146.2612237,91.4621436,160.2694415,48.92902776,79.44485606
9/27/2017,153.5397952,955.299988,256.1220324,68.79028665,129.463106,94.67055559,145.4324183,91.13707305,159.8008893,48.58706976,79.88621307
9/28/2017,153.103151,959.700012,253.1824488,68.34501101,128.6532876,94.82880016,145.4127021,89.75800707,158.0632918,48.43074877,80.86701026
9/29/2017,152.9542996,964.830017,252.6479627,68.68144563,128.8508121,94.47273742,145.2745725,90.06336474,158.1413814,48.68477086,80.48449514
10/2/2017,153.2718511,967.309998,253.370514,69.68084,129.7001278,95.81782944,145.7086755,91.01887314,157.5361635,48.55775686,80.24910706
10/3/2017,153.9069669,963.690002,255.6172831,69.87874089,130.756852,96.36180888,145.0081791,90.9597617,156.5306873,48.87040289,80.39622915
10/4/2017,152.6863563,967.789978,254.498844,70.16570458,131.527163,96.37169515,146.6262831,91.41289194,156.4233184,48.9290251,80.29815402
10/5/2017,154.2543026,981.51001,256.339797,70.25475112,131.6555548,96.89524445,146.5868276,91.26513966,158.6978153,48.88017151,80.6610361
